date,plan,channel,mrr
2024-03-15,Enterprise,Referral,941.26
2024-03-15,SMB,Organic,2288.43
2024-03-15,SMB,Paid,1776.29
2024-03-15,SMB,Referral,749.83
2024-03-15,Self-serve,Organic,1386.34
2024-03-15,Self-serve,Paid,952.50
2024-03-15,Self-serve,Referral,435.66
2024-03-16,Enterprise,Organic,2605.71
2024-03-16,Enterprise,Paid,1934.10
2024-03-16,Enterprise,Referral,783.36
2024-03-16,SMB,Organic,2028.97
2024-03-16,SMB,Paid,1396.92
2024-03-16,SMB,Referral,616.44
2024-03-16,Self-serve,Organic,1167.57
2024-03-16,Self-serve,Paid,832.38
2024-03-16,Self-serve,Referral,338.45
2024-03-17,Enterprise,Organic,2549.09
2024-03-17,Enterprise,Paid,1781.99
2024-03-17,Enterprise,Referral,793.23
2024-03-17,SMB,Organic,2099.17
2024-03-17,SMB,Paid,1386.85
2024-03-17,SMB,Referral,594.98
2024-03-17,Self-serve,Organic,1158.74
2024-03-17,Self-serve,Paid,797.62
2024-03-17,Self-serve,Referral,354.21
2024-03-18,Enterprise,Organic,3101.41
2024-03-18,Enterprise,Paid,2270.53
2024-03-18,Enterprise,Referral,974.41
2024-03-18,SMB,Organic,2406.89
2024-03-18,SMB,Paid,1758.53
2024-03-18,SMB,Referral,754.78
2024-03-18,Self-serve,Organic,1469.35
2024-03-18,Self-serve,Paid,1069.34
2024-03-18,Self-serve,Referral,440.22
2024-03-19,Enterprise,Organic,3228.41
2024-03-19,Enterprise,Paid,2328.02
2024-03-19,Enterprise,Referral,1030.89
2024-03-19,SMB,Organic,2515.25
2024-03-19,SMB,Paid,1764.23
2024-03-19,SMB,Referral,790.36
2024-03-19,Self-serve,Organic,1470.80
2024-03-19,Self-serve,Paid,1056.58
2024-03-19,Self-serve,Referral,444.01
2024-03-20,Enterprise,Organic,3343.90
2024-03-20,Enterprise,Paid,2221.29
2024-03-20,Enterprise,Referral,982.13
2024-03-20,SMB,Organic,2531.09
2024-03-20,SMB,Paid,1718.00
2024-03-20,SMB,Referral,728.32
2024-03-20,Self-serve,Organic,1485.48
2024-03-20,Self-serve,Paid,1008.15
2024-03-20,Self-serve,Referral,423.27
2024-03-21,Enterprise,Organic,3270.73
2024-03-21,Enterprise,Paid,2373.84
2024-03-21,Enterprise,Referral,916.73
2024-03-21,SMB,Organic,2436.71
2024-03-21,SMB,Paid,1736.44
2024-03-21,SMB,Referral,798.93
2024-03-21,Self-serve,Organic,1470.22
2024-03-21,Self-serve,Paid,1044.00
2024-03-21,Self-serve,Referral,422.40
2024-03-22,Enterprise,Organic,3115.17
2024-03-22,Enterprise,Paid,2286.71
2024-03-22,Enterprise,Referral,968.72
2024-03-22,SMB,Organic,2548.38
2024-03-22,SMB,Paid,1745.10
2024-03-22,SMB,Referral,758.41
2024-03-22,Self-serve,Organic,1439.43
2024-03-22,Self-serve,Paid,1026.24
2024-03-22,Self-serve,Referral,440.20
2024-03-23,Enterprise,Organic,2480.96
2024-03-23,Enterprise,Paid,1702.31
2024-03-23,Enterprise,Referral,805.81
2024-03-23,SMB,Organic,2100.47
2024-03-23,SMB,Paid,1376.27
2024-03-23,SMB,Referral,574.51
2024-03-23,Self-serve,Organic,1162.41
2024-03-23,Self-serve,Paid,833.93
2024-03-23,Self-serve,Referral,366.44
2024-03-24,Enterprise,Organic,2652.28
2024-03-24,Enterprise,Paid,1807.89
2024-03-24,Enterprise,Referral,762.55
2024-03-24,SMB,Organic,2032.12
2024-03-24,SMB,Paid,1409.23
2024-03-24,SMB,Referral,590.87
2024-03-24,Self-serve,Organic,1232.16
2024-03-24,Self-serve,Paid,856.08
2024-03-24,Self-serve,Referral,360.11
2024-03-25,Enterprise,Organic,3270.47
2024-03-25,Enterprise,Paid,2414.76
2024-03-25,Enterprise,Referral,1028.38
2024-03-25,SMB,Organic,2650.70
2024-03-25,SMB,Paid,1899.83
2024-03-25,SMB,Referral,799.75
2024-03-25,Self-serve,Organic,1528.02
2024-03-25,Self-serve,Paid,1066.38
2024-03-25,Self-serve,Referral,453.04
2024-03-26,Enterprise,Organic,3188.46
2024-03-26,Enterprise,Paid,2364.01
2024-03-26,Enterprise,Referral,993.75
2024-03-26,SMB,Organic,2519.51
2024-03-26,SMB,Paid,1926.61
2024-03-26,SMB,Referral,826.80
2024-03-26,Self-serve,Organic,1558.26
2024-03-26,Self-serve,Paid,1056.07
2024-03-26,Self-serve,Referral,467.36
2024-03-27,Enterprise,Organic,3312.75
2024-03-27,Enterprise,Paid,2332.19
2024-03-27,Enterprise,Referral,960.88
2024-03-27,SMB,Organic,2606.33
2024-03-27,SMB,Paid,1806.22
2024-03-27,SMB,Referral,742.50
2024-03-27,Self-serve,Organic,1469.54
2024-03-27,Self-serve,Paid,1027.80
2024-03-27,Self-serve,Referral,465.35
2024-03-28,Enterprise,Organic,3405.76
2024-03-28,Enterprise,Paid,2322.55
2024-03-28,Enterprise,Referral,1002.46
2024-03-28,SMB,Organic,2583.14
2024-03-28,SMB,Paid,1794.81
2024-03-28,SMB,Referral,748.78
2024-03-28,Self-serve,Organic,1467.45
2024-03-28,Self-serve,Paid,1008.79
2024-03-28,Self-serve,Referral,425.65
2024-03-29,Enterprise,Organic,3309.32
2024-03-29,Enterprise,Paid,2308.31
2024-03-29,Enterprise,Referral,925.39
2024-03-29,SMB,Organic,2525.71
2024-03-29,SMB,Paid,1827.53
2024-03-29,SMB,Referral,784.68
2024-03-29,Self-serve,Organic,1493.17
2024-03-29,Self-serve,Paid,1015.20
2024-03-29,Self-serve,Referral,423.56
2024-03-30,Enterprise,Organic,2550.96
2024-03-30,Enterprise,Paid,1864.76
2024-03-30,Enterprise,Referral,800.00
2024-03-30,SMB,Organic,2129.95
2024-03-30,SMB,Paid,1482.90
2024-03-30,SMB,Referral,612.78
2024-03-30,Self-serve,Organic,1128.12
2024-03-30,Self-serve,Paid,812.45
2024-03-30,Self-serve,Referral,353.85
2024-03-31,Enterprise,Organic,2624.81
2024-03-31,Enterprise,Paid,1816.53
2024-03-31,Enterprise,Referral,798.26
2024-03-31,SMB,Organic,2022.92
2024-03-31,SMB,Paid,1410.69
2024-03-31,SMB,Referral,621.95
2024-03-31,Self-serve,Organic,1159.54
2024-03-31,Self-serve,Paid,827.61
2024-03-31,Self-serve,Referral,355.00
2024-04-01,Enterprise,Organic,3284.42
2024-04-01,Enterprise,Paid,2346.10
2024-04-01,Enterprise,Referral,1064.21
2024-04-01,SMB,Organic,2552.75
2024-04-01,SMB,Paid,1733.91
2024-04-01,SMB,Referral,749.17
2024-04-01,Self-serve,Organic,1512.73
2024-04-01,Self-serve,Paid,1058.97
2024-04-01,Self-serve,Referral,451.82
2024-04-02,Enterprise,Organic,3530.06
2024-04-02,Enterprise,Paid,2193.02
2024-04-02,Enterprise,Referral,1033.94
2024-04-02,SMB,Organic,2773.20
2024-04-02,SMB,Paid,1791.63
2024-04-02,SMB,Referral,785.68
2024-04-02,Self-serve,Organic,1479.58
2024-04-02,Self-serve,Paid,1031.21
2024-04-02,Self-serve,Referral,449.69
2024-04-03,Enterprise,Organic,3491.53
2024-04-03,Enterprise,Paid,2472.89
2024-04-03,Enterprise,Referral,994.32
2024-04-03,SMB,Organic,2752.94
2024-04-03,SMB,Paid,1824.83
2024-04-03,SMB,Referral,822.34
2024-04-03,Self-serve,Organic,1483.90
2024-04-03,Self-serve,Paid,1045.74
2024-04-03,Self-serve,Referral,451.31
2024-04-04,Enterprise,Organic,3673.17
2024-04-04,Enterprise,Paid,2407.31
2024-04-04,Enterprise,Referral,984.67
2024-04-04,SMB,Organic,2684.00
2024-04-04,SMB,Paid,1805.91
2024-04-04,SMB,Referral,770.96
2024-04-04,Self-serve,Organic,1531.01
2024-04-04,Self-serve,Paid,1044.25
2024-04-04,Self-serve,Referral,450.85
2024-04-05,Enterprise,Organic,3296.62
2024-04-05,Enterprise,Paid,2329.95
2024-04-05,Enterprise,Referral,1001.17
2024-04-05,SMB,Organic,2414.03
2024-04-05,SMB,Paid,1829.95
2024-04-05,SMB,Referral,746.24
2024-04-05,Self-serve,Organic,1401.18
2024-04-05,Self-serve,Paid,1023.39
2024-04-05,Self-serve,Referral,440.47
2024-04-06,Enterprise,Organic,2610.22
2024-04-06,Enterprise,Paid,1912.49
2024-04-06,Enterprise,Referral,767.50
2024-04-06,SMB,Organic,2047.99
2024-04-06,SMB,Paid,1425.85
2024-04-06,SMB,Referral,621.12
2024-04-06,Self-serve,Organic,1194.66
2024-04-06,Self-serve,Paid,804.25
2024-04-06,Self-serve,Referral,363.15
2024-04-07,Enterprise,Organic,2674.87
2024-04-07,Enterprise,Paid,1762.80
2024-04-07,Enterprise,Referral,753.88
2024-04-07,SMB,Organic,2075.76
2024-04-07,SMB,Paid,1443.93
2024-04-07,SMB,Referral,621.03
2024-04-07,Self-serve,Organic,1185.59
2024-04-07,Self-serve,Paid,836.23
2024-04-07,Self-serve,Referral,366.10
2024-04-08,Enterprise,Organic,3323.35
2024-04-08,Enterprise,Paid,2321.95
2024-04-08,Enterprise,Referral,997.56
2024-04-08,SMB,Organic,2697.14
2024-04-08,SMB,Paid,1941.68
2024-04-08,SMB,Referral,791.81
2024-04-08,Self-serve,Organic,1413.30
2024-04-08,Self-serve,Paid,1014.91
2024-04-08,Self-serve,Referral,446.94
2024-04-09,Enterprise,Organic,3385.66
2024-04-09,Enterprise,Paid,2380.76
2024-04-09,Enterprise,Referral,1034.18
2024-04-09,SMB,Organic,2653.06
2024-04-09,SMB,Paid,1933.69
2024-04-09,SMB,Referral,787.14
2024-04-09,Self-serve,Organic,1490.76
2024-04-09,Self-serve,Paid,1086.63
2024-04-09,Self-serve,Referral,437.95
2024-04-10,Enterprise,Organic,3424.31
2024-04-10,Enterprise,Paid,2376.61
2024-04-10,Enterprise,Referral,1010.93
2024-04-10,SMB,Organic,2758.01
2024-04-10,SMB,Paid,1808.40
2024-04-10,SMB,Referral,838.59
2024-04-10,Self-serve,Organic,1494.16
2024-04-10,Self-serve,Paid,1012.69
2024-04-10,Self-serve,Referral,452.25
2024-04-11,Enterprise,Organic,3280.51
2024-04-11,Enterprise,Paid,2319.46
2024-04-11,Enterprise,Referral,1029.10
2024-04-11,SMB,Organic,2680.59
2024-04-11,SMB,Paid,1811.20
2024-04-11,SMB,Referral,814.42
2024-04-11,Self-serve,Organic,1558.97
2024-04-11,Self-serve,Paid,1100.10
2024-04-11,Self-serve,Referral,459.17
2024-04-12,Enterprise,Organic,3467.39
2024-04-12,Enterprise,Paid,2200.22
2024-04-12,Enterprise,Referral,989.81
2024-04-12,SMB,Organic,2523.49
2024-04-12,SMB,Paid,1820.10
2024-04-12,SMB,Referral,763.94
2024-04-12,Self-serve,Organic,1473.12
2024-04-12,Self-serve,Paid,1094.87
2024-04-12,Self-serve,Referral,441.89
2024-04-13,Enterprise,Organic,2728.13
2024-04-13,Enterprise,Paid,1873.13
2024-04-13,Enterprise,Referral,810.24
2024-04-13,SMB,Organic,2096.24
2024-04-13,SMB,Paid,1486.83
2024-04-13,SMB,Referral,650.74
2024-04-13,Self-serve,Organic,1256.82
2024-04-13,Self-serve,Paid,846.13
2024-04-13,Self-serve,Referral,365.64
2024-04-14,Enterprise,Organic,2605.64
2024-04-14,Enterprise,Paid,1884.19
2024-04-14,Enterprise,Referral,832.48
2024-04-14,SMB,Organic,2153.61
2024-04-14,SMB,Paid,1478.68
2024-04-14,SMB,Referral,646.47
2024-04-14,Self-serve,Organic,1217.13
2024-04-14,Self-serve,Paid,869.87
2024-04-14,Self-serve,Referral,362.97
2024-04-15,Enterprise,Organic,3438.15
2024-04-15,Enterprise,Paid,2457.17
2024-04-15,Enterprise,Referral,950.91
2024-04-15,SMB,Organic,2734.01
2024-04-15,SMB,Paid,1684.98
2024-04-15,SMB,Referral,768.96
2024-04-15,Self-serve,Organic,1565.48
2024-04-15,Self-serve,Paid,1096.67
2024-04-15,Self-serve,Referral,447.21
2024-04-16,Enterprise,Organic,3406.20
2024-04-16,Enterprise,Paid,2536.57
2024-04-16,Enterprise,Referral,1029.01
2024-04-16,SMB,Organic,2889.26
2024-04-16,SMB,Paid,1894.86
2024-04-16,SMB,Referral,822.07
2024-04-16,Self-serve,Organic,1621.95
2024-04-16,Self-serve,Paid,1087.10
2024-04-16,Self-serve,Referral,450.12
2024-04-17,Enterprise,Organic,3410.07
2024-04-17,Enterprise,Paid,2392.37
2024-04-17,Enterprise,Referral,984.38
2024-04-17,SMB,Organic,2640.61
2024-04-17,SMB,Paid,1821.25
2024-04-17,SMB,Referral,820.45
2024-04-17,Self-serve,Organic,1522.17
2024-04-17,Self-serve,Paid,1055.38
2024-04-17,Self-serve,Referral,454.72
2024-04-18,Enterprise,Organic,3449.50
2024-04-18,Enterprise,Paid,2442.98
2024-04-18,Enterprise,Referral,997.14
2024-04-18,SMB,Organic,2581.82
2024-04-18,SMB,Paid,1927.40
2024-04-18,SMB,Referral,789.64
2024-04-18,Self-serve,Organic,1458.18
2024-04-18,Self-serve,Paid,1080.23
2024-04-18,Self-serve,Referral,463.23
2024-04-19,Enterprise,Organic,3212.42
2024-04-19,Enterprise,Paid,2373.15
2024-04-19,Enterprise,Referral,1032.40
2024-04-19,SMB,Organic,2648.22
2024-04-19,SMB,Paid,1867.92
2024-04-19,SMB,Referral,752.54
2024-04-19,Self-serve,Organic,1511.32
2024-04-19,Self-serve,Paid,1038.01
2024-04-19,Self-serve,Referral,442.44
2024-04-20,Enterprise,Organic,2794.80
2024-04-20,Enterprise,Paid,1991.18
2024-04-20,Enterprise,Referral,861.09
2024-04-20,SMB,Organic,2201.97
2024-04-20,SMB,Paid,1478.01
2024-04-20,SMB,Referral,642.25
2024-04-20,Self-serve,Organic,1238.37
2024-04-20,Self-serve,Paid,850.44
2024-04-20,Self-serve,Referral,364.58
2024-04-21,Enterprise,Organic,2795.23
2024-04-21,Enterprise,Paid,1906.07
2024-04-21,Enterprise,Referral,800.44
2024-04-21,SMB,Organic,2095.25
2024-04-21,SMB,Paid,1513.39
2024-04-21,SMB,Referral,636.55
2024-04-21,Self-serve,Organic,1224.74
2024-04-21,Self-serve,Paid,865.71
2024-04-21,Self-serve,Referral,359.62
2024-04-22,Enterprise,Organic,3592.21
2024-04-22,Enterprise,Paid,2486.71
2024-04-22,Enterprise,Referral,1014.72
2024-04-22,SMB,Organic,2850.17
2024-04-22,SMB,Paid,1883.64
2024-04-22,SMB,Referral,778.89
2024-04-22,Self-serve,Organic,1512.17
2024-04-22,Self-serve,Paid,1059.31
2024-04-22,Self-serve,Referral,469.07
2024-04-23,Enterprise,Organic,3488.94
2024-04-23,Enterprise,Paid,2437.61
2024-04-23,Enterprise,Referral,1074.97
2024-04-23,SMB,Organic,2764.00
2024-04-23,SMB,Paid,1933.43
2024-04-23,SMB,Referral,830.92
2024-04-23,Self-serve,Organic,1592.38
2024-04-23,Self-serve,Paid,1025.23
2024-04-23,Self-serve,Referral,463.92
2024-04-24,Enterprise,Organic,3231.75
2024-04-24,Enterprise,Paid,2423.16
2024-04-24,Enterprise,Referral,1037.23
2024-04-24,SMB,Organic,2773.85
2024-04-24,SMB,Paid,1949.72
2024-04-24,SMB,Referral,811.76
2024-04-24,Self-serve,Organic,1513.79
2024-04-24,Self-serve,Paid,1091.46
2024-04-24,Self-serve,Referral,453.75
2024-04-25,Enterprise,Organic,3463.01
2024-04-25,Enterprise,Paid,2495.92
2024-04-25,Enterprise,Referral,1021.56
2024-04-25,SMB,Organic,2758.67
2024-04-25,SMB,Paid,1923.81
2024-04-25,SMB,Referral,784.92
2024-04-25,Self-serve,Organic,1584.15
2024-04-25,Self-serve,Paid,1100.00
2024-04-25,Self-serve,Referral,463.17
2024-04-26,Enterprise,Organic,3325.11
2024-04-26,Enterprise,Paid,2320.66
2024-04-26,Enterprise,Referral,1004.41
2024-04-26,SMB,Organic,2689.81
2024-04-26,SMB,Paid,1799.60
2024-04-26,SMB,Referral,804.44
2024-04-26,Self-serve,Organic,1456.07
2024-04-26,Self-serve,Paid,1052.21
2024-04-26,Self-serve,Referral,455.22
2024-04-27,Enterprise,Organic,2954.59
2024-04-27,Enterprise,Paid,1847.25
2024-04-27,Enterprise,Referral,862.27
2024-04-27,SMB,Organic,2150.59
2024-04-27,SMB,Paid,1517.16
2024-04-27,SMB,Referral,644.57
2024-04-27,Self-serve,Organic,1239.73
2024-04-27,Self-serve,Paid,852.44
2024-04-27,Self-serve,Referral,383.03
2024-04-28,Enterprise,Organic,2719.06
2024-04-28,Enterprise,Paid,1995.32
2024-04-28,Enterprise,Referral,811.06
2024-04-28,SMB,Organic,2140.31
2024-04-28,SMB,Paid,1452.66
2024-04-28,SMB,Referral,652.04
2024-04-28,Self-serve,Organic,1278.37
2024-04-28,Self-serve,Paid,855.68
2024-04-28,Self-serve,Referral,365.40
2024-04-29,Enterprise,Organic,3431.10
2024-04-29,Enterprise,Paid,5134.43
2024-04-29,Enterprise,Referral,1014.05
2024-04-29,SMB,Organic,2685.34
2024-04-29,SMB,Paid,4612.48
2024-04-29,SMB,Referral,861.06
2024-04-29,Self-serve,Organic,1710.65
2024-04-29,Self-serve,Paid,3751.61
2024-04-29,Self-serve,Referral,493.69
2024-04-30,Enterprise,Organic,3581.12
2024-04-30,Enterprise,Paid,2477.29
2024-04-30,Enterprise,Referral,1080.38
2024-04-30,SMB,Organic,2770.23
2024-04-30,SMB,Paid,1941.98
2024-04-30,SMB,Referral,819.37
2024-04-30,Self-serve,Organic,1513.78
2024-04-30,Self-serve,Paid,1054.82
2024-04-30,Self-serve,Referral,483.31
2024-05-01,Enterprise,Organic,3465.51
2024-05-01,Enterprise,Paid,2402.42
2024-05-01,Enterprise,Referral,1048.62
2024-05-01,SMB,Organic,2782.77
2024-05-01,SMB,Paid,1912.86
2024-05-01,SMB,Referral,799.34
2024-05-01,Self-serve,Organic,1610.26
2024-05-01,Self-serve,Paid,1138.69
2024-05-01,Self-serve,Referral,472.85
2024-05-02,Enterprise,Organic,3601.97
2024-05-02,Enterprise,Paid,2541.10
2024-05-02,Enterprise,Referral,1085.52
2024-05-02,SMB,Organic,2772.17
2024-05-02,SMB,Paid,1939.62
2024-05-02,SMB,Referral,829.34
2024-05-02,Self-serve,Organic,1504.24
2024-05-02,Self-serve,Paid,1111.70
2024-05-02,Self-serve,Referral,447.65
2024-05-03,Enterprise,Organic,3356.86
2024-05-03,Enterprise,Paid,2501.32
2024-05-03,Enterprise,Referral,1057.66
2024-05-03,SMB,Organic,2794.00
2024-05-03,SMB,Paid,1857.00
2024-05-03,SMB,Referral,774.66
2024-05-03,Self-serve,Organic,1517.35
2024-05-03,Self-serve,Paid,1073.14
2024-05-03,Self-serve,Referral,459.60
2024-05-04,Enterprise,Organic,2876.27
2024-05-04,Enterprise,Paid,1926.06
2024-05-04,Enterprise,Referral,843.31
2024-05-04,SMB,Organic,2099.35
2024-05-04,SMB,Paid,1534.92
2024-05-04,SMB,Referral,649.12
2024-05-04,Self-serve,Organic,1208.49
2024-05-04,Self-serve,Paid,859.28
2024-05-04,Self-serve,Referral,368.84
2024-05-05,Enterprise,Organic,2763.23
2024-05-05,Enterprise,Paid,2053.69
2024-05-05,Enterprise,Referral,833.27
2024-05-05,SMB,Organic,2150.89
2024-05-05,SMB,Paid,1421.28
2024-05-05,SMB,Referral,632.58
2024-05-05,Self-serve,Organic,1228.37
2024-05-05,Self-serve,Paid,848.86
2024-05-05,Self-serve,Referral,386.84
2024-05-06,Enterprise,Organic,3569.33
2024-05-06,Enterprise,Paid,2608.01
2024-05-06,Enterprise,Referral,1078.12
2024-05-06,SMB,Organic,2793.07
2024-05-06,SMB,Paid,1947.76
2024-05-06,SMB,Referral,837.08
2024-05-06,Self-serve,Organic,1676.46
2024-05-06,Self-serve,Paid,1038.32
2024-05-06,Self-serve,Referral,449.56
2024-05-07,Enterprise,Organic,3533.87
2024-05-07,Enterprise,Paid,2515.78
2024-05-07,Enterprise,Referral,1100.03
2024-05-07,SMB,Organic,2833.75
2024-05-07,SMB,Paid,1933.32
2024-05-07,SMB,Referral,863.85
2024-05-07,Self-serve,Organic,1645.97
2024-05-07,Self-serve,Paid,1123.81
2024-05-07,Self-serve,Referral,492.82
2024-05-08,Enterprise,Organic,3559.99
2024-05-08,Enterprise,Paid,2430.14
2024-05-08,Enterprise,Referral,1081.51
2024-05-08,SMB,Organic,2755.53
2024-05-08,SMB,Paid,1922.57
2024-05-08,SMB,Referral,860.33
2024-05-08,Self-serve,Organic,1453.99
2024-05-08,Self-serve,Paid,1051.84
2024-05-08,Self-serve,Referral,454.05
2024-05-09,Enterprise,Organic,3497.80
2024-05-09,Enterprise,Paid,2456.53
2024-05-09,Enterprise,Referral,1012.93
2024-05-09,SMB,Organic,2669.19
2024-05-09,SMB,Paid,1875.62
2024-05-09,SMB,Referral,885.98
2024-05-09,Self-serve,Organic,1656.66
2024-05-09,Self-serve,Paid,1086.60
2024-05-09,Self-serve,Referral,466.37
2024-05-10,Enterprise,Organic,3354.94
2024-05-10,Enterprise,Paid,2293.08
2024-05-10,Enterprise,Referral,1038.77
2024-05-10,SMB,Organic,2621.67
2024-05-10,SMB,Paid,1886.99
2024-05-10,SMB,Referral,771.85
2024-05-10,Self-serve,Organic,1509.03
2024-05-10,Self-serve,Paid,1085.85
2024-05-10,Self-serve,Referral,468.39
2024-05-11,Enterprise,Organic,2845.86
2024-05-11,Enterprise,Paid,1889.52
2024-05-11,Enterprise,Referral,864.82
2024-05-11,SMB,Organic,2133.59
2024-05-11,SMB,Paid,1559.30
2024-05-11,SMB,Referral,655.61
2024-05-11,Self-serve,Organic,1197.60
2024-05-11,Self-serve,Paid,866.13
2024-05-11,Self-serve,Referral,378.86
2024-05-12,Enterprise,Organic,2866.57
2024-05-12,Enterprise,Paid,1962.03
2024-05-12,Enterprise,Referral,883.25
2024-05-12,SMB,Organic,2255.47
2024-05-12,SMB,Paid,1520.71
2024-05-12,SMB,Referral,671.57
2024-05-12,Self-serve,Organic,1323.60
2024-05-12,Self-serve,Paid,927.22
2024-05-12,Self-serve,Referral,361.48
2024-05-13,Enterprise,Organic,3523.62
2024-05-13,Enterprise,Paid,2650.07
2024-05-13,Enterprise,Referral,1052.79
2024-05-13,SMB,Organic,2707.10
2024-05-13,SMB,Paid,1944.48
2024-05-13,SMB,Referral,856.35
2024-05-13,Self-serve,Organic,1605.88
2024-05-13,Self-serve,Paid,1105.57
2024-05-13,Self-serve,Referral,473.47
2024-05-14,Enterprise,Organic,3552.12
2024-05-14,Enterprise,Paid,2473.74
2024-05-14,Enterprise,Referral,1163.44
2024-05-14,SMB,Organic,2848.29
2024-05-14,SMB,Paid,2028.73
2024-05-14,SMB,Referral,834.50
2024-05-14,Self-serve,Organic,1604.19
2024-05-14,Self-serve,Paid,1105.06
2024-05-14,Self-serve,Referral,445.46
2024-05-15,Enterprise,Organic,3420.21
2024-05-15,Enterprise,Paid,2361.73
2024-05-15,Enterprise,Referral,998.07
2024-05-15,SMB,Organic,2675.37
2024-05-15,SMB,Paid,2019.62
2024-05-15,SMB,Referral,831.35
2024-05-15,Self-serve,Organic,1647.04
2024-05-15,Self-serve,Paid,1123.64
2024-05-15,Self-serve,Referral,486.86
2024-05-16,Enterprise,Organic,3476.36
2024-05-16,Enterprise,Paid,2540.36
2024-05-16,Enterprise,Referral,1095.31
2024-05-16,SMB,Organic,2730.87
2024-05-16,SMB,Paid,1977.91
2024-05-16,SMB,Referral,847.84
2024-05-16,Self-serve,Organic,1561.79
2024-05-16,Self-serve,Paid,1074.14
2024-05-16,Self-serve,Referral,459.47
2024-05-17,Enterprise,Organic,3519.75
2024-05-17,Enterprise,Paid,2481.56
2024-05-17,Enterprise,Referral,1028.15
2024-05-17,SMB,Organic,2732.68
2024-05-17,SMB,Paid,1944.06
2024-05-17,SMB,Referral,834.34
2024-05-17,Self-serve,Organic,1632.93
2024-05-17,Self-serve,Paid,1134.04
2024-05-17,Self-serve,Referral,454.02
2024-05-18,Enterprise,Organic,2983.08
2024-05-18,Enterprise,Paid,1956.10
2024-05-18,Enterprise,Referral,878.60
2024-05-18,SMB,Organic,2213.13
2024-05-18,SMB,Paid,1526.92
2024-05-18,SMB,Referral,626.65
2024-05-18,Self-serve,Organic,1255.58
2024-05-18,Self-serve,Paid,842.12
2024-05-18,Self-serve,Referral,389.61
2024-05-19,Enterprise,Organic,2973.21
2024-05-19,Enterprise,Paid,1943.07
2024-05-19,Enterprise,Referral,860.87
2024-05-19,SMB,Organic,2163.71
2024-05-19,SMB,Paid,1519.10
2024-05-19,SMB,Referral,678.97
2024-05-19,Self-serve,Organic,1262.45
2024-05-19,Self-serve,Paid,930.91
2024-05-19,Self-serve,Referral,373.69
2024-05-20,Enterprise,Organic,3771.42
2024-05-20,Enterprise,Paid,2570.64
2024-05-20,Enterprise,Referral,1124.72
2024-05-20,SMB,Organic,2809.74
2024-05-20,SMB,Paid,1990.60
2024-05-20,SMB,Referral,851.42
2024-05-20,Self-serve,Organic,1586.58
2024-05-20,Self-serve,Paid,1161.80
2024-05-20,Self-serve,Referral,497.74
2024-05-21,Enterprise,Organic,3732.27
2024-05-21,Enterprise,Paid,2685.24
2024-05-21,Enterprise,Referral,1147.92
2024-05-21,SMB,Organic,2820.01
2024-05-21,SMB,Paid,2018.80
2024-05-21,SMB,Referral,839.62
2024-05-21,Self-serve,Organic,1630.91
2024-05-21,Self-serve,Paid,1120.31
2024-05-21,Self-serve,Referral,512.69
2024-05-22,Enterprise,Organic,3643.62
2024-05-22,Enterprise,Paid,2506.50
2024-05-22,Enterprise,Referral,1120.01
2024-05-22,SMB,Organic,2620.79
2024-05-22,SMB,Paid,1843.77
2024-05-22,SMB,Referral,861.08
2024-05-22,Self-serve,Organic,1604.81
2024-05-22,Self-serve,Paid,1129.76
2024-05-22,Self-serve,Referral,461.45
2024-05-23,Enterprise,Organic,3607.00
2024-05-23,Enterprise,Paid,2678.53
2024-05-23,Enterprise,Referral,1109.63
2024-05-23,SMB,Organic,2821.70
2024-05-23,SMB,Paid,1939.30
2024-05-23,SMB,Referral,832.25
2024-05-23,Self-serve,Organic,1501.76
2024-05-23,Self-serve,Paid,1131.64
2024-05-23,Self-serve,Referral,493.48
2024-05-24,Enterprise,Organic,3378.90
2024-05-24,Enterprise,Paid,2433.32
2024-05-24,Enterprise,Referral,1027.02
